FNODE_,TNODE_,LPOLY_,RPOLY_,LENGTH,TMPRIV_,TMPRIV_ID,NAME,ALIAS,CLASS,PRIMARY,END,REACHCODE,SORTER,LENGTH_KM,STRAHLER,SEGMENT,SHREVE,US_ACCUM,LINK_TYPE,CATCHID,DIST2MTH,MAINCHAN,ORDER,RIVN_ROOT,RIVN_SUFX
7508,7509,0,0,0.1557232,4481,4481,Vars,,NonPerennial,E,N,E33C050000,E00004858,15.2245,2,2893.0,2.0,40876.003,I,141.0,114848.891,0.0,2,Vars,River
7453,7508,0,0,0.1179352,4482,4482,Vars,,NonPerennial,E,S,E33C030000,E00004850,11.7829,1,2891.0,1.0,11782.921,E,141.0,126631.812,0.0,1,Vars,River
7466,7547,0,0,0.0873532,4483,4483,Rooiberg,,NonPerennial,E,N,E33E110000,E00004993,9.32338,2,2902.0,5.0,138202.188,I,141.0,87150.81,0.0,2,Rooiberg,River
7398,7466,0,0,0.1751431,4484,4484,Rooiberg,,NonPerennial,E,N,E33E100000,E00004992,17.5928,2,2902.0,4.0,104005.704,I,141.0,104743.61,0.0,2,Rooiberg,River
7363,7398,0,0,0.1932214,4485,4485,,,NonPerennial,E,S,E33E010000,E00004945,19.52,1,2898.0,1.0,19520.045,E,141.0,124263.655,0.0,1,,
7332,7398,0,0,0.09513199,4486,4486,Rooiberg,,NonPerennial,E,N,E33E090000,E00004991,10.0324,2,2902.0,3.0,66892.859,I,141.0,114776.008,0.0,2,Rooiberg,River
7348,7283,0,0,0.1305683,4487,4487,,,NonPerennial,E,S,E33E020000,E00004954,13.4511,1,2900.0,1.0,13451.113,E,141.0,137984.857,0.0,1,,
7192,7283,0,0,0.118193,4488,4488,,,NonPerennial,E,S,E33E030000,E00004965,12.1619,1,2901.0,1.0,12161.857,E,141.0,136695.602,0.0,1,,
6985,7232,0,0,0.2416967,4489,4489,,,NonPerennial,E,S,E33D010000,E00004864,25.7505,1,2990.0,1.0,25750.531,E,141.0,145364.317,0.0,1,,
6821,6944,0,0,0.1689593,4490,4490,,,Dry,E,S,E33D020000,E00004873,17.3971,1,2995.0,1.0,17397.06,E,141.0,175071.86,0.0,1,,
6844,6960,0,0,0.1614817,4491,4491,,,Dry,E,S,E33D030000,E00004885,16.6115,1,2991.0,1.0,16611.483,E,141.0,174855.608,0.0,1,,
6736,6960,0,0,0.2370211,4492,4492,,,Dry,E,S,E33D040000,E00004898,24.9,1,2992.0,1.0,24899.951,E,141.0,183144.076,0.0,1,,
7205,7458,0,0,0.3295752,4493,4493,Sout,,Perennial,E,N,E33B050000,E00004828,34.2586,4,2945.0,63.0,1928923.484,I,141.0,128865.363,0.0,4,Sout,River
6320,6324,0,0,0.02541515,4494,4494,,,Dry,E,S,E31G010000,E00003918,2.44321,1,2937.0,1.0,2443.212,E,141.0,253054.65,0.0,1,,
6324,6390,0,0,0.05162233,4495,4495,,,Dry,E,N,E31G080000,E00003959,5.64643,2,2940.0,3.0,33974.077,I,141.0,250611.437,0.0,2,,
6275,6324,0,0,0.04842645,4496,4496,,,Dry,E,N,E31G070000,E00003958,5.13839,2,2940.0,2.0,25884.431,I,141.0,255749.827,0.0,2,,
6225,6275,0,0,0.09771745,4497,4497,,,Dry,E,S,E31G020000,E00003937,9.82482,1,2938.0,1.0,9824.816,E,141.0,265574.643,0.0,1,,
6184,6275,0,0,0.1020436,4498,4498,,,Dry,E,S,E31G030000,E00003957,10.9212,1,2939.0,1.0,10921.225,E,141.0,266671.052,0.0,1,,
6386,6514,0,0,0.1884181,4499,4499,,,Dry,E,S,E31G040000,E00003977,19.1782,1,2936.0,1.0,19178.157,E,141.0,242367.487,0.0,1,,
6751,6779,0,0,0.2215979,4500,4500,,,Dry,E,S,E31F010000,E00003882,21.8759,1,2933.0,1.0,21875.922,E,141.0,221611.557,0.0,1,,
6470,6511,0,0,0.1348773,4501,4501,April se,,Dry,E,N,E31D030000,E00003825,13.1409,2,2911.0,2.0,62467.605,I,141.0,240303.79,0.0,2,April,se River
6573,6470,0,0,0.178757,4502,4502,,,Dry,E,S,E31D010000,E00003803,18.0739,1,2909.0,1.0,18073.899,E,141.0,258377.689,0.0,1,,
6435,6511,0,0,0.09537949,4503,4503,Krom,,Dry,E,N,E31D040000,E00003783,9.94377,3,2925.0,13.0,396308.402,I,141.0,237106.714,0.0,3,Krom,River
6440,6435,0,0,0.05283437,4504,4504,Krom,,Dry,E,N,E31C120000,E00003738,5.21163,3,2925.0,11.0,331603.309,I,141.0,242318.344,0.0,3,Krom,River
6510,6440,0,0,0.1214815,4505,4505,Krom,,Dry,E,N,E31C110000,E00003715,12.271,3,2925.0,10.0,302431.169,I,141.0,254589.37,0.0,3,Krom,River
6561,6510,0,0,0.05155174,4506,4506,Krom,,Dry,E,N,E31C100000,E00003691,5.48507,3,2925.0,9.0,261616.632,I,141.0,260074.436,0.0,3,Krom,River
6501,6561,0,0,0.0990093,4507,4507,Rooiberg,,Dry,E,N,E31C070000,E00003690,9.91994,2,2914.0,2.0,46248.536,I,141.0,269994.378,0.0,2,Rooiberg,River
6552,6501,0,0,0.141306,4508,4508,,,Dry,E,S,E31C010000,E00003664,14.2368,1,2912.0,1.0,14236.78,E,141.0,284231.158,0.0,1,,
6401,6501,0,0,0.2205892,4509,4509,Raskraal,Volstruisnesholte,Dry,E,S,E31C020000,E00003689,22.0918,1,2913.0,1.0,22091.814,E,141.0,292086.192,0.0,1,Raskraal,River
6618,6561,0,0,0.05560767,4510,4510,Krom,,Dry,E,N,E31C090000,E00003640,5.92398,3,2925.0,7.0,209883.029,I,141.0,265998.416,0.0,3,Krom,River
6746,6618,0,0,0.1431844,4511,4511,,,Dry,E,N,E31B080000,E00003502,15.2244,2,2917.0,2.0,47524.516,I,141.0,281222.836,0.0,2,,
6879,6746,0,0,0.1381379,4512,4512,,,Dry,E,S,E31B010000,E00003475,14.5051,1,2915.0,1.0,14505.082,E,141.0,295727.918,0.0,1,,
6919,6746,0,0,0.1667824,4513,4513,,,Dry,E,S,E31B020000,E00003501,17.795,1,2916.0,1.0,17795.014,E,141.0,299017.85,0.0,1,,
6677,6618,0,0,0.07395694,4514,4514,Krom,,Dry,E,N,E31B120000,E00003639,7.9218,3,2925.0,5.0,156434.534,I,141.0,273920.219,0.0,3,Krom,River
6926,6788,0,0,0.1318477,4515,4515,Eiergat,,Dry,E,S,E31B030000,E00003527,13.9967,1,2922.0,1.0,13996.687,E,141.0,320627.734,0.0,1,Eiergat,River
6773,6788,0,0,0.1043835,4516,4516,,,Dry,E,S,E31B040000,E00003554,10.1258,1,2923.0,1.0,10125.803,E,141.0,316756.85,0.0,1,,
6679,6677,0,0,0.100591,4517,4517,Krom,,Dry,E,N,E31B100000,E00003638,9.78696,2,2920.0,3.0,91679.413,I,141.0,283707.18,0.0,2,Krom,River
6674,6679,0,0,0.1576587,4518,4518,Krom,,Dry,E,N,E31B090000,E00003637,15.3804,2,2920.0,2.0,55684.07,I,141.0,299087.571,0.0,2,Krom,River
6577,6674,0,0,0.1977905,4519,4519,,,Dry,E,S,E31B050000,E00003581,19.8569,1,2918.0,1.0,19856.907,E,141.0,318944.478,0.0,1,,
6494,6679,0,0,0.2525503,4520,4520,Droelaagte,,Dry,E,S,E31B060000,E00003609,26.2084,1,2921.0,1.0,26208.382,E,141.0,309915.562,0.0,1,Droe,Laagte
7183,7152,0,0,0.03386664,4521,4521,Doring,,Perennial,E,N,E32E160000,E00004737,3.50868,3,2965.0,30.0,790207.322,I,141.0,184541.34,0.0,3,Doring,River
7198,7183,0,0,0.05726861,4522,4522,Doring,,Perennial,E,N,E32E150000,E00004736,5.88606,3,2965.0,29.0,773735.092,I,141.0,190427.402,0.0,3,Doring,River
7277,7198,0,0,0.1015616,4523,4523,Doring,,Perennial,E,N,E32E100000,E00004700,10.572,2,2949.0,3.0,93342.48,I,141.0,200999.372,0.0,2,Doring,River
7287,7277,0,0,0.004181539,4524,4524,Doring,,Perennial,E,N,E32E090000,E00004699,0.462278,2,2949.0,2.0,62097.45,I,141.0,201461.65,0.0,2,Doring,River
7427,7277,0,0,0.2005256,4525,4525,,,NonPerennial,E,S,E32E010000,E00004621,20.6731,1,2950.0,1.0,20673.061,E,141.0,221672.432,0.0,1,,
7194,7198,0,0,0.0227222,4526,4526,Hantams,,Perennial,E,N,E32E140000,E00004735,2.26228,3,2965.0,26.0,674506.55,I,141.0,192689.679,0.0,3,Hantams,River
7087,7110,0,0,0.02745803,4527,4527,,,Unknown,E,N,E32E110000,E00004660,2.88297,2,2984.0,2.0,27416.386,I,141.0,205261.191,0.0,2,,
7013,7087,0,0,0.1022931,4528,4528,,,NonPerennial,E,S,E32E020000,E00004639,10.5457,1,2982.0,1.0,10545.666,E,141.0,215806.856,0.0,1,,
6984,7087,0,0,0.1344135,4529,4529,,,NonPerennial,E,S,E32E030000,E00004659,13.9878,1,2983.0,1.0,13987.751,E,141.0,219248.942,0.0,1,,
7245,7194,0,0,0.1483531,4530,4530,Hantams,,Perennial,E,N,E32E130000,E00004603,14.8382,3,2965.0,23.0,620714.146,I,141.0,207527.83,0.0,3,Hantams,River
7302,7245,0,0,0.06000397,4531,4531,Hantams,,Perennial,E,N,E32D040000,E00004562,6.2125,3,2965.0,21.0,520959.626,I,141.0,213740.334,0.0,3,Hantams,River
7553,7455,0,0,0.1080638,4532,4532,,,NonPerennial,E,S,E32C010000,E00004423,11.4164,1,2976.0,1.0,11416.411,E,141.0,242944.924,0.0,1,,
7525,7455,0,0,0.1462496,4533,4533,,,NonPerennial,E,S,E32C020000,E00004445,14.7567,1,2977.0,1.0,14756.718,E,141.0,246285.231,0.0,1,,
7308,7302,0,0,0.01835331,4534,4534,Hantams,,Perennial,E,N,E32C130000,E00004561,1.79561,3,2965.0,18.0,448889.393,I,141.0,215535.949,0.0,3,Hantams,River
7492,7359,0,0,0.1404649,4535,4535,,,NonPerennial,E,S,E32C030000,E00004467,14.8653,1,2970.0,1.0,14865.33,E,141.0,243927.774,0.0,1,,
7288,7308,0,0,0.05882686,4536,4536,Hantams,,Perennial,E,N,E32B130000,E00004402,5.89886,3,2965.0,14.0,360852.324,I,141.0,221434.804,0.0,3,Hantams,River
7173,7288,0,0,0.1067199,4537,4537,,,NonPerennial,E,S,E32B010000,E00004274,11.3639,1,2951.0,1.0,11363.858,E,141.0,232798.662,0.0,1,,
7279,7288,0,0,0.05297262,4538,4538,Hantams,,Perennial,E,N,E32B120000,E00004401,5.1971,3,2965.0,13.0,343589.611,I,141.0,226631.906,0.0,3,Hantams,River
7242,7279,0,0,0.1872933,4539,4539,Hantams,,Perennial,E,N,E32B110000,E00004377,18.9651,3,2965.0,12.0,319990.305,I,141.0,245596.978,0.0,3,Hantams,River
7339,7242,0,0,0.1242993,4540,4540,Brassefontein,,NonPerennial,E,S,E32B020000,E00004296,12.8013,1,2952.0,1.0,12801.275,E,141.0,258398.252,0.0,1,Brassefontein,River
7203,7242,0,0,0.1337115,4541,4541,Hantams,,Perennial,E,N,E32B100000,E00004376,13.5459,3,2965.0,11.0,288223.959,I,141.0,259142.844,0.0,3,Hantams,River
7093,7203,0,0,0.1271254,4542,4542,Theronje,,NonPerennial,E,N,E32B080000,E00004375,13.2009,2,2956.0,3.0,71937.162,I,141.0,272343.697,0.0,2,Theronje,River
7230,7203,0,0,0.0937414,4543,4543,Hantams,,Perennial,E,N,E32B090000,E00004249,9.4361,3,2965.0,8.0,202740.93,I,141.0,268578.942,0.0,3,Hantams,River
7463,7365,0,0,0.08500616,4544,4544,,,NonPerennial,E,S,E32A010000,E00004047,9.2447,1,2966.0,1.0,9244.702,E,141.0,291953.491,0.0,1,,
7464,7365,0,0,0.09923407,4545,4545,,,NonPerennial,E,S,E32A020000,E00004074,10.5478,1,2967.0,1.0,10547.831,E,141.0,293256.619,0.0,1,,
7185,7230,0,0,0.1109325,4546,4546,Hantams,,Perennial,E,N,E32A140000,E00004248,11.2498,3,2965.0,6.0,159382.453,I,141.0,279828.765,0.0,3,Hantams,River
7207,7185,0,0,0.09072129,4547,4547,Hantams,,Perennial,E,N,E32A090000,E00004160,9.01629,2,2959.0,2.0,66468.083,I,141.0,288845.056,0.0,2,Hantams,River
7033,7059,0,0,0.1572725,4548,4548,,,NonPerennial,E,S,E32A030000,E00004101,15.624,1,2961.0,1.0,15624.021,E,141.0,312456.927,0.0,1,,
8409,8114,0,0,0.3203121,4549,4549,Brandewyn,,NonPerennial,E,S,E24L010000,E00003426,33.3212,1,2879.0,1.0,33321.236,E,141.0,192849.901,0.0,1,Brandewyn,River
7484,7534,0,0,0.2198823,4550,4550,,,NonPerennial,E,S,E40C010000,E00005147,22.6254,1,2867.0,1.0,22625.404,E,141.0,239183.291,0.0,1,,
7575,7534,0,0,0.4239085,4551,4551,Oorlogskloof,,Perennial,E,N,E40C020000,E00005134,42.0205,3,2875.0,7.0,269576.416,I,141.0,258578.436,0.0,3,Oorlogskloof,River
7568,7575,0,0,0.529342,4552,4552,Oorlogskloof,,Perennial,E,N,E40B030000,E00005119,53.795,3,2875.0,6.0,199269.074,I,141.0,312373.446,0.0,3,Oorlogskloof,River
7582,7568,0,0,0.04268888,4553,4553,Oorlogskloof,,Perennial,E,N,E40A090000,E00005103,4.17992,3,2875.0,5.0,132637.168,I,141.0,316553.362,0.0,3,Oorlogskloof,River
7761,7650,0,0,0.1009498,4554,4554,,,NonPerennial,E,S,E40A010000,E00005031,10.9472,1,2872.0,1.0,10947.249,E,141.0,335155.913,0.0,1,,
7736,7650,0,0,0.1340709,4555,4555,,,NonPerennial,E,S,E40A020000,E00005048,13.6674,1,2873.0,1.0,13667.374,E,141.0,337876.038,0.0,1,,
7682,7582,0,0,0.1956731,4556,4556,Oorlogskloof,,Perennial,E,N,E40A070000,E00005102,19.7583,2,2871.0,3.0,96187.327,I,141.0,336311.656,0.0,2,Oorlogskloof,River
7751,7682,0,0,0.146702,4557,4557,,,NonPerennial,E,S,E40A030000,E00005065,14.8879,1,2868.0,1.0,14887.917,E,141.0,351199.573,0.0,1,,
7750,7682,0,0,0.05664568,4558,4558,Oorlogskloof,,Perennial,E,N,E40A060000,E00005101,6.17671,2,2871.0,2.0,61541.117,I,141.0,342488.365,0.0,2,Oorlogskloof,River
7911,7750,0,0,0.2647549,4559,4559,Oorlogskloof,,Perennial,E,S,E40A040000,E00005082,27.1765,1,2869.0,1.0,27176.492,E,141.0,369664.857,0.0,1,Oorlogskloof,River
7926,7750,0,0,0.2732084,4560,4560,Droe,,NonPerennial,E,S,E40A050000,E00005100,28.1879,1,2870.0,1.0,28187.916,E,141.0,370676.28,0.0,1,Droe,River
8163,8122,0,0,0.04017488,4561,4561,,,NonPerennial,E,N,E24J070000,E00003318,4.26721,2,2719.0,2.0,37327.245,I,141.0,182879.04,0.0,2,,
8168,8163,0,0,0.1059207,4562,4562,,,NonPerennial,E,S,E24J010000,E00003303,10.3031,1,2717.0,1.0,10303.146,E,141.0,193182.186,0.0,1,,
8298,8163,0,0,0.2235037,4563,4563,,,NonPerennial,E,S,E24J020000,E00003317,22.7569,1,2718.0,1.0,22756.89,E,141.0,205635.931,0.0,1,,
8034,8117,0,0,0.1994326,4564,4564,,,NonPerennial,E,S,E24G010000,E00003185,19.9174,1,2843.0,1.0,19917.389,E,141.0,265333.986,0.0,1,,
8093,8117,0,0,0.02827901,4565,4565,Wolf,,NonPerennial,E,N,E24G050000,E00003228,2.92429,3,2853.0,9.0,255669.099,I,141.0,248340.891,0.0,3,Wolf,River
8068,8093,0,0,0.03621247,4566,4566,Wolf,,NonPerennial,E,N,E24G040000,E00003227,3.83325,3,2853.0,8.0,237957.841,I,141.0,252174.138,0.0,3,Wolf,River
8049,8068,0,0,0.034242,4567,4567,Wolf,,NonPerennial,E,N,E24F040000,E00003163,3.55235,3,2853.0,7.0,189978.015,I,141.0,255726.489,0.0,3,Wolf,River
7935,7967,0,0,0.233035,4568,4568,,,NonPerennial,E,S,E24F010000,E00003137,22.6535,1,2850.0,1.0,22653.503,E,141.0,287225.852,0.0,1,,
7939,8049,0,0,0.1117712,4569,4569,Wolf,,NonPerennial,E,N,E24E090000,E00003114,11.9709,2,2847.0,5.0,120183.632,I,141.0,267697.437,0.0,2,Wolf,River
7837,7939,0,0,0.1331695,4570,4570,,,NonPerennial,E,S,E24E010000,E00003008,13.8277,1,2844.0,1.0,13827.674,E,141.0,281525.112,0.0,1,,
7862,7939,0,0,0.09852874,4571,4571,Wolf,,NonPerennial,E,N,E24E080000,E00003113,10.1594,2,2847.0,4.0,94385.01,I,141.0,277856.822,0.0,2,Wolf,River
7787,7862,0,0,0.09276809,4572,4572,Wolf,,NonPerennial,E,N,E24E070000,E00003087,9.94691,2,2847.0,3.0,62779.244,I,141.0,287803.729,0.0,2,Wolf,River
7774,7787,0,0,0.05961785,4573,4573,Wolf,,NonPerennial,E,N,E24E060000,E00003060,5.84977,2,2847.0,2.0,40956.54,I,141.0,293653.502,0.0,2,Wolf,River
7741,7774,0,0,0.2088573,4574,4574,Wolf,,NonPerennial,E,S,E24E020000,E00003032,20.5018,1,2845.0,1.0,20501.814,E,141.0,314155.316,0.0,1,Wolf,River
7834,7774,0,0,0.146719,4575,4575,,,NonPerennial,E,S,E24E030000,E00003059,14.605,1,2846.0,1.0,14604.953,E,141.0,308258.456,0.0,1,,
8082,8157,0,0,0.07871781,4576,4576,Bos,,NonPerennial,E,N,E24C090000,E00002923,8.301,2,2837.0,4.0,87400.465,I,141.0,265999.469,0.0,2,Bos,River
7998,8082,0,0,0.1250047,4577,4577,,,NonPerennial,E,S,E24C010000,E00002851,13.0482,1,2834.0,1.0,13048.233,E,141.0,279047.703,0.0,1,,
8110,7973,0,0,0.1584884,4578,4578,Bos,,NonPerennial,E,S,E24C020000,E00002873,16.8168,1,2835.0,1.0,16816.824,E,141.0,305055.869,0.0,1,Bos,River
8383,8354,0,0,0.1404601,4579,4579,,,NonPerennial,E,S,E24H010000,E00003248,13.7778,1,2720.0,1.0,13777.826,E,141.0,236192.704,0.0,1,,
8436,8354,0,0,0.06658553,4580,4580,Doring,,Perennial,E,N,E24H080000,E00003267,7.05369,5,2832.0,86.0,2538938.742,I,141.0,229468.565,1.0,5,Doring,River
8438,8436,0,0,0.132128,4581,4581,,,NonPerennial,E,S,E24H020000,E00003266,13.0246,1,2721.0,1.0,13024.598,E,141.0,242493.164,0.0,1,,
8611,8548,0,0,0.1719964,4582,4582,Matjiesfontein,,Perennial,E,N,E24B060000,E00002830,17.119,2,2724.0,3.0,51874.91,I,141.0,263349.75,0.0,2,Matjiesfontein,River
8657,8611,0,0,0.04699872,4583,4583,Matjiesfontein,,Perennial,E,N,E24B050000,E00002785,5.02445,2,2724.0,2.0,26290.372,I,141.0,268374.199,0.0,2,Matjiesfontein,River
8692,8657,0,0,0.1076931,4584,4584,,,Perennial,E,S,E24B010000,E00002761,10.8235,1,2722.0,1.0,10823.458,E,141.0,279197.657,0.0,1,,
8753,8657,0,0,0.09823065,4585,4585,Matjiesfontein,,Perennial,E,S,E24B020000,E00002784,10.4425,1,2723.0,1.0,10442.465,E,141.0,278816.663,0.0,1,Matjiesfontein,River
8511,8548,0,0,0.100956,4586,4586,Tra-Tra,,Perennial,E,N,E24B080000,E00002808,9.86792,2,2729.0,4.0,87369.845,I,141.0,256098.629,0.0,2,Tra-Tra,River
8402,8511,0,0,0.1097375,4587,4587,,,NonPerennial,E,S,E24B030000,E00002807,11.536,1,2726.0,1.0,11535.973,E,141.0,267634.602,0.0,1,,
8726,8594,0,0,0.1286272,4588,4588,Tra-Tra,,Perennial,E,S,E24A010000,E00002690,13.8725,1,2727.0,1.0,13872.501,E,141.0,295595.809,0.0,1,Tra-Tra,River
8813,8606,0,0,0.3368811,4589,4589,Doring,,Perennial,E,N,E22G020000,E00001591,34.3704,4,2830.0,43.0,1287465.124,I,141.0,283770.998,1.0,4,Doring,River
8838,8606,0,0,0.2742507,4590,4590,Brakfonteinspruit,,NonPerennial,E,S,E22G010000,E00001613,28.6082,1,2831.0,1.0,28608.222,E,141.0,278008.777,0.0,1,Brakfontein,Spruit
9008,9054,0,0,0.08291492,4591,4591,Twee,Twee Riviere,Perennial,E,N,E21H040000,E00000695,8.14997,2,2809.0,2.0,44953.335,I,141.0,329335.15,0.0,2,Twee,River
9062,9054,0,0,0.01369317,4592,4592,Leeu,,Perennial,E,N,E21H060000,E00000635,1.46964,2,2813.0,3.0,72223.402,I,141.0,322654.819,0.0,2,Leeu,River
9166,9062,0,0,0.1223236,4593,4593,,,NonPerennial,E,S,E21H010000,E00000634,12.592,1,2810.0,1.0,12592.029,E,141.0,335246.847,0.0,1,,
9156,9062,0,0,0.1348754,4594,4594,Leeu,,Perennial,E,N,E21H050000,E00000604,13.7897,2,2813.0,2.0,58161.732,I,141.0,336444.487,0.0,2,Leeu,River
9347,9156,0,0,0.2066475,4595,4595,Leeu,,Perennial,E,S,E21G010000,E00000572,21.6355,1,2811.0,1.0,21635.513,E,141.0,358080.001,0.0,1,Leeu,River
9373,9156,0,0,0.2177545,4596,4596,Lang,Brak,NonPerennial,E,S,E21G020000,E00000603,22.7366,1,2812.0,1.0,22736.55,E,141.0,359181.037,0.0,1,Lang,River
9092,8813,0,0,0.3074258,4597,4597,Doring,,NonPerennial,E,N,E22F030000,E00001590,31.9982,3,2793.0,24.0,709974.585,I,141.0,315769.209,1.0,3,Doring,River
9143,9092,0,0,0.1271151,4598,4598,,,NonPerennial,E,S,E22F010000,E00001589,12.5754,1,2777.0,1.0,12575.426,E,141.0,328344.635,0.0,1,,
9164,9092,0,0,0.06098851,4599,4599,Doring,,NonPerennial,E,N,E22F020000,E00001565,6.5024,3,2793.0,23.0,665400.947,I,141.0,322271.607,1.0,3,Doring,River
9214,9164,0,0,0.04847606,4600,4600,Doring,,NonPerennial,E,N,E22E160000,E00001564,5.16835,3,2793.0,22.0,603916.851,I,141.0,327439.958,1.0,3,Doring,River
9230,9214,0,0,0.1350212,4601,4601,,,NonPerennial,E,S,E22E010000,E00001392,13.2071,1,2778.0,1.0,13207.126,E,141.0,340647.083,0.0,1,,
9247,9214,0,0,0.026517,4602,4602,Doring,,NonPerennial,E,N,E22E150000,E00001563,2.82399,3,2793.0,21.0,585541.374,I,141.0,330263.949,1.0,3,Doring,River
9265,9247,0,0,0.1042477,4603,4603,,,NonPerennial,E,S,E22E020000,E00001418,10.1948,1,2779.0,1.0,10194.767,E,141.0,340458.715,0.0,1,,
9281,9247,0,0,0.03047122,4604,4604,Doring,,NonPerennial,E,N,E22E140000,E00001562,3.33994,3,2793.0,20.0,572522.617,I,141.0,333603.885,1.0,3,Doring,River
9349,9281,0,0,0.05530186,4605,4605,,,NonPerennial,E,N,E22E090000,E00001531,5.90552,2,2783.0,3.0,50984.577,I,141.0,339509.4,0.0,2,,
9346,9349,0,0,0.1643597,4606,4606,,,NonPerennial,E,S,E22E030000,E00001445,16.2605,1,2780.0,1.0,16260.525,E,141.0,355769.926,0.0,1,,
9367,9164,0,0,0.554579,4607,4607,,,NonPerennial,E,S,E22E040000,E00001474,54.9817,1,2805.0,1.0,54981.699,E,141.0,377253.305,0.0,1,,
9325,9281,0,0,0.0449361,4608,4608,Doring,,NonPerennial,E,N,E22E130000,E00001561,4.62195,3,2793.0,17.0,518198.103,I,141.0,338225.833,1.0,3,Doring,River
9444,9349,0,0,0.09423256,4609,4609,,,NonPerennial,E,N,E22E080000,E00001530,9.90859,2,2783.0,2.0,28818.537,I,141.0,349417.989,0.0,2,,
9465,9444,0,0,0.1107213,4610,4610,,,Unknown,E,S,E22E050000,E00001499,10.8944,1,2781.0,1.0,10894.396,E,141.0,360312.385,0.0,1,,
9514,9444,0,0,0.07619721,4611,4611,,,Unknown,E,S,E22E060000,E00001529,8.01555,1,2782.0,1.0,8015.552,E,141.0,357433.541,0.0,1,,
9410,9325,0,0,0.08998406,4612,4612,Doring,,NonPerennial,E,N,E22E120000,E00001560,9.30236,3,2793.0,8.0,232151.781,I,141.0,347528.195,0.0,3,Doring,River
9544,9410,0,0,0.2436573,4613,4613,,,NonPerennial,E,S,E22E070000,E00001559,24.4517,1,2784.0,1.0,24451.676,E,141.0,371979.872,0.0,1,,
9747,9550,0,0,0.2082408,4614,4614,,,Unknown,E,S,E22D010000,E00001295,22.1712,1,2790.0,1.0,22171.16,E,141.0,385118.085,0.0,1,,
9568,9572,0,0,0.2531152,4615,4615,,,Unknown,E,S,E22C010000,E00001158,25.0896,1,2785.0,1.0,25089.58,E,141.0,394585.281,0.0,1,,
9592,9572,0,0,0.02832267,4616,4616,,,Unknown,E,N,E22C060000,E00001262,2.95491,2,2788.0,3.0,70514.526,I,141.0,372450.61,0.0,2,,
9619,9592,0,0,0.0362223,4617,4617,,,Unknown,E,N,E22C050000,E00001227,3.7431,2,2788.0,2.0,51727.895,I,141.0,376193.709,0.0,2,,
9697,9619,0,0,0.2144737,4618,4618,,,Unknown,E,S,E22C020000,E00001191,20.8849,1,2786.0,1.0,20884.942,E,141.0,397078.651,0.0,1,,
9791,9619,0,0,0.2676294,4619,4619,,,Unknown,E,S,E22C030000,E00001226,27.0999,1,2787.0,1.0,27099.854,E,141.0,403293.563,0.0,1,,
9744,9592,0,0,0.1467121,4620,4620,,,Unknown,E,S,E22C040000,E00001261,15.8317,1,2789.0,1.0,15831.722,E,141.0,388282.332,0.0,1,,
9647,9492,0,0,0.2291059,4621,4621,Adamskraal,,NonPerennial,E,S,E22B010000,E00001032,23.5677,1,2796.0,1.0,23567.689,E,141.0,393817.145,0.0,1,Adamskraal,River
9531,9492,0,0,0.1024986,4622,4622,Groot,,NonPerennial,E,N,E22B060000,E00001097,10.0792,2,2802.0,7.0,181743.826,I,141.0,380328.622,1.0,2,Groot,River
9668,9531,0,0,0.1870055,4623,4623,,,NonPerennial,E,S,E22B020000,E00001063,19.1822,1,2797.0,1.0,19182.152,E,141.0,399510.774,0.0,1,,
9538,9531,0,0,0.03005018,4624,4624,Groot,,NonPerennial,E,N,E22B050000,E00001096,2.88268,2,2802.0,6.0,152482.509,I,141.0,383211.305,1.0,2,Groot,River
9463,9538,0,0,0.2584846,4625,4625,Smitswinkel,,NonPerennial,E,S,E22B030000,E00001095,25.2294,1,2798.0,1.0,25229.373,E,141.0,408440.678,0.0,1,Smitswinkel,River
9583,9538,0,0,0.1411072,4626,4626,Groot,,NonPerennial,E,N,E22A090000,E00000999,13.7678,2,2802.0,5.0,124370.453,I,141.0,396979.117,1.0,2,Groot,River
9590,9583,0,0,0.03131146,4627,4627,Groot,,NonPerennial,E,N,E22A080000,E00000998,3.05736,2,2802.0,4.0,91125.743,I,141.0,400036.478,1.0,2,Groot,River
9485,9590,0,0,0.14887,4628,4628,,,NonPerennial,E,S,E22A010000,E00000853,15.3338,1,2799.0,1.0,15333.782,E,141.0,415370.26,0.0,1,,
9611,9590,0,0,0.07875505,4629,4629,Groot,,NonPerennial,E,N,E22A070000,E00000997,7.73668,2,2802.0,3.0,72734.6,I,141.0,407773.16,1.0,2,Groot,River
9620,9611,0,0,0.01504269,4630,4630,,,NonPerennial,E,N,E22A060000,E00000996,1.50207,2,2802.0,2.0,29842.196,I,141.0,409275.229,0.0,2,,
9715,9583,0,0,0.1899016,4631,4631,Patats,,NonPerennial,E,S,E22A020000,E00000888,19.4769,1,2804.0,1.0,19476.897,E,141.0,416456.014,0.0,1,Patats,River
9690,9620,0,0,0.169715,4632,4632,,,NonPerennial,E,S,E22A030000,E00000922,16.8986,1,2800.0,1.0,16898.609,E,141.0,426173.837,0.0,1,,
8512,8684,0,0,0.2075519,4633,4633,Renoster,,NonPerennial,E,N,E23F010000,E00002090,21.5514,2,2736.0,3.0,99642.964,I,141.0,316094.652,0.0,2,Renoster,River
