Latitude,Longitude,Sample Date,nir,green,swir16,swir22,NDMI,MNDWI
9.93614608790322,-116.12176423929978,2000-09-06,,,,,,
5.337104104081167,90.221310590709,2001-11-04,8136.0,8526.0,8055.0,7918.0,0.005002779321845439,0.028406006875339077
-46.4665876379187,110.46050613621505,2001-03-13,,,,,,
-73.24150179493815,176.5818511202424,2005-12-05,65535.0,44150.5,32385.0,24463.0,0.3385416666666663,0.1537260486963564
71.49883643159882,-31.457636311886468,2002-02-09,37421.5,40131.0,11805.0,11047.5,0.5203802829776634,0.545402033271718
72.07525028939948,-46.07348911459806,2000-09-24,38020.0,41002.0,11620.0,10906.0,0.531829170024173,0.5583596214511031
23.95826230918823,99.50866586711886,2005-06-07,15419.0,10943.0,17479.5,14346.0,-0.0626320348952078,-0.22997625120942836
-28.974637611233877,-57.31072550891358,2002-12-13,10149.0,8587.0,8669.0,7955.0,0.07864810288022066,-0.004751970329160845
-27.14227656972104,155.0726372172833,2000-08-23,22752.5,43852.0,21037.5,18406.0,0.03916419273806796,0.35159001071051504
40.672022196643084,129.02859066348424,2001-01-23,10981.0,11098.0,9008.5,8481.0,0.09867680532279398,0.10392161738741153
71.47984679146387,-25.562150144993396,2002-02-01,35390.0,37735.0,9519.0,9157.0,0.5760760649313043,0.5971134718753955
69.67555636772111,90.31358440493905,2005-01-22,,,,,,
50.377598254372295,91.63543467048565,2006-09-14,14168.0,11580.0,16425.0,14864.5,-0.0737750465792826,-0.17300482056775515
